year_month,year,month,country,treatment_location,healthboard,hscp_name,location_name,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_meeting_target_aggregate,number_meeting_target_episode,discharge_destination_admission_to_same,discharge_destination_other_specialty,discharge_destination_residence,discharge_destination_transfer,discharge_destination_unknown,attendance_greater8hrs,attendance_greater12hrs,x_coordinate,y_coordinate,percent_target_met,percent_target_met_ep
2017-04,2017,April,Scotland,R103H,NHS Orkney,Orkney Islands,The Balfour,Emergency Department,521,521,497,497,122,0,390,6,3,0,0,344590,1010016,0.9539347408829175,0.9539347408829175
2017-04,2017,April,Scotland,Z102H,NHS Shetland,Shetland Islands,Gilbert Bain Hospital,Emergency Department,619,619,603,603,146,1,460,5,7,0,0,446981,1141029,0.9741518578352181,0.9741518578352181
2017-04,2017,April,Scotland,T101H,NHS Tayside,Dundee City,Ninewells Hospital,Emergency Department,4149,4149,4071,4071,1220,7,2653,247,22,0,0,339005.12,730389.6,0.9812002892263196,0.9812002892263196
2017-04,2017,April,Scotland,T101H,NHS Tayside,Dundee City,Ninewells Hospital,Emergency Department,4149,4149,4071,4071,1220,7,2653,247,22,0,0,339005.12,730389.6,0.9812002892263196,0.9812002892263196
2017-04,2017,April,Scotland,T202H,NHS Tayside,Perth and Kinross,Perth Royal Infirmary,Emergency Department,2074,2074,2019,2019,355,0,1367,338,14,1,0,310411,723623,0.9734811957569913,0.9734811957569913
2017-04,2017,April,Scotland,T205H,NHS Tayside,Perth and Kinross,St Margaret's Hospital,Minor Injury Unit or Other,37,37,37,37,0,0,35,2,0,0,0,293688,712587,1,1
2017-04,2017,April,Scotland,T209H,NHS Tayside,Perth and Kinross,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,280,280,279,279,0,0,270,7,3,0,0,317409,744585.83,0.9964285714285714,0.9964285714285714
2017-04,2017,April,Scotland,T304H,NHS Tayside,Angus,Arbroath Infirmary,Minor Injury Unit or Other,1302,1302,1302,1302,0,0,1172,125,5,0,0,363406,740444,1,1
2017-04,2017,April,Scotland,T304H,NHS Tayside,Angus,Arbroath Infirmary,Minor Injury Unit or Other,1302,1302,1302,1302,0,0,1172,125,5,0,0,363406,740444,1,1
2017-04,2017,April,Scotland,T305H,NHS Tayside,Angus,Brechin Infirmary,Minor Injury Unit or Other,211,211,211,211,0,0,199,10,2,0,0,360207,760462,1,1
2017-04,2017,April,Scotland,T305H,NHS Tayside,Angus,Brechin Infirmary,Minor Injury Unit or Other,211,211,211,211,0,0,199,10,2,0,0,360207,760462,1,1
2017-04,2017,April,Scotland,T316H,NHS Tayside,Perth and Kinross,Crieff Community Hospital,Minor Injury Unit or Other,114,114,114,114,0,0,95,18,1,0,0,286317.24,721263.23,1,1
2017-04,2017,April,Scotland,T319H,NHS Tayside,Angus,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,540,540,540,540,0,0,512,27,1,0,0,346619,751376,1,1
2017-04,2017,April,Scotland,T319H,NHS Tayside,Angus,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,540,540,540,540,0,0,512,27,1,0,0,346619,751376,1,1
2017-04,2017,April,Scotland,T320H,NHS Tayside,Perth and Kinross,Pitlochry Community Hospital,Minor Injury Unit or Other,215,215,215,215,0,0,203,10,2,0,0,293727,757986,1,1
2017-04,2017,April,Scotland,T357C,NHS Tayside,NA,NA,Minor Injury Unit or Other,466,466,466,466,0,0,440,24,2,0,0,NA,NA,1,1
2017-04,2017,April,Scotland,W106H,NHS Western Isles,Western Isles,St Brendans Cot Hospital,Minor Injury Unit or Other,53,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,65926,797989,1,NA
2017-04,2017,April,Scotland,W107H,NHS Western Isles,Western Isles,Western Isles Hospital,Emergency Department,532,532,529,529,143,1,363,13,12,0,0,142692,934195,0.9943609022556391,0.9943609022556391
2017-04,2017,April,Scotland,W108H,NHS Western Isles,Western Isles,Uist & Barra Hospital,Minor Injury Unit or Other,147,147,147,147,11,0,134,1,1,0,0,77740,855235,1,1
2017-05,2017,May,Scotland,A101H,NHS Ayrshire and Arran,North Ayrshire,Arran War Memorial Hospital,Minor Injury Unit or Other,276,NA,271,NA,NA,NA,NA,NA,NA,NA,NA,203533,632121,0.9818840579710145,NA
2017-05,2017,May,Scotland,A110H,NHS Ayrshire and Arran,North Ayrshire,Lady Margaret Hospital,Minor Injury Unit or Other,119,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,216713,655863,1,NA
2017-05,2017,May,Scotland,A111H,NHS Ayrshire and Arran,East Ayrshire,University Hospital Crosshouse,Emergency Department,6507,6507,6117,6117,2180,6,3818,199,304,52,11,240159.8,638520.4,0.9400645458736745,0.9400645458736745
2017-05,2017,May,Scotland,A210H,NHS Ayrshire and Arran,South Ayrshire,University Hospital Ayr,Emergency Department,4257,4257,4127,4127,1451,3,2562,160,81,10,1,235861,618224,0.9694620624853183,0.9694620624853183
2017-05,2017,May,Scotland,A216H,NHS Ayrshire and Arran,South Ayrshire,Girvan Community Hospital,Minor Injury Unit or Other,110,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,219127,598598,1,NA
2017-05,2017,May,Scotland,B103H,NHS Borders,Scottish Borders,The Knoll Hospital,Minor Injury Unit or Other,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,378679,653306,1,NA
2017-05,2017,May,Scotland,B105H,NHS Borders,Scottish Borders,Hawick Community  Hospital,Minor Injury Unit or Other,106,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,349809,614689,1,NA
2017-05,2017,May,Scotland,B114H,NHS Borders,Scottish Borders,Kelso Hospital,Minor Injury Unit or Other,11,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,372790,634491,1,NA
2017-05,2017,May,Scotland,B118H,NHS Borders,Scottish Borders,Hay Lodge Hospital,Minor Injury Unit or Other,73,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,324699,640483,1,NA
2017-05,2017,May,Scotland,B120H,NHS Borders,Scottish Borders,Borders General Hospital,Emergency Department,2678,2678,2490,2490,890,7,1570,195,16,13,1,353342,633789,0.929798356982823,0.929798356982823
2017-05,2017,May,Scotland,Y101H,NHS Dumfries and Galloway,Dumfries and Galloway,Castle Douglas Community Hospital,Minor Injury Unit or Other,28,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,276781,562189,1,NA
2017-05,2017,May,Scotland,Y106H,NHS Dumfries and Galloway,Dumfries and Galloway,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,29,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,268392,550781,1,NA
2017-05,2017,May,Scotland,Y109H,NHS Dumfries and Galloway,Dumfries and Galloway,Moffat Community Hospital,Minor Injury Unit or Other,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,309357,605079,1,NA
2017-05,2017,May,Scotland,Y110H,NHS Dumfries and Galloway,Dumfries and Galloway,Newton Stewart Hospital,Minor Injury Unit or Other,7,7,7,7,0,0,7,0,0,0,0,240517,564668,1,1
2017-05,2017,May,Scotland,Y144H,NHS Dumfries and Galloway,Dumfries and Galloway,Galloway Community Hospital,Emergency Department,1125,1125,1076,1076,78,2,942,71,32,3,1,206341,560236,0.9564444444444444,0.9564444444444444
2017-05,2017,May,Scotland,Y146H,NHS Dumfries and Galloway,Dumfries and Galloway,Dumfries & Galloway Royal Infirmary,Emergency Department,3372,3372,3211,3211,1163,2,2097,58,52,0,0,294130,575081,0.9522538552787663,0.9522538552787663
2017-05,2017,May,Scotland,F704H,NHS Fife,Fife,Victoria Hospital,Emergency Department,5675,5675,5235,5235,1595,10,3869,134,67,51,7,327977,693093,0.9224669603524229,0.9224669603524229
2017-05,2017,May,Scotland,F708H,NHS Fife,Fife,Adamson Hospital,Minor Injury Unit or Other,194,194,194,194,3,0,180,3,8,0,0,337144,715124,1,1
2017-05,2017,May,Scotland,F709H,NHS Fife,Fife,St Andrews Community Hospital,Minor Injury Unit or Other,305,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,350283,715321,1,NA
2017-05,2017,May,Scotland,F805H,NHS Fife,Fife,Queen Margaret Hospital,Minor Injury Unit or Other,2101,2101,2099,2099,15,0,1854,189,43,0,0,311292,688640,0.9990480723465016,0.9990480723465016
2017-05,2017,May,Scotland,V201H,NHS Forth Valley,Clackmannanshire and Stirling,Stirling Community Hospital,Minor Injury Unit or Other,1589,1589,1588,1588,1,0,1101,55,432,0,0,279698,692139,0.9993706733794839,0.9993706733794839
2017-05,2017,May,Scotland,V217H,NHS Forth Valley,Falkirk,Forth Valley Royal Hospital,Emergency Department,5995,5995,5373,5373,1653,9,3360,99,874,60,7,284921,682898,0.8962468723936614,0.8962468723936614
2017-05,2017,May,Scotland,N101H,NHS Grampian,Aberdeen City,Aberdeen Royal Infirmary,Emergency Department,5086,5086,4775,4775,1281,9,3380,20,396,9,1,391789,807053,0.938851749901691,0.938851749901691
2017-05,2017,May,Scotland,N121H,NHS Grampian,Aberdeen City,Royal Aberdeen Children's Hospital,Emergency Department,1615,1615,1591,1591,161,0,1387,0,67,0,0,391919,806977,0.9851393188854489,0.9851393188854489
2017-05,2017,May,Scotland,N151H,NHS Grampian,Aberdeenshire,Aboyne Hospital,Minor Injury Unit or Other,128,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,353599.9,798620.3,1,NA
2017-05,2017,May,Scotland,N331H,NHS Grampian,Aberdeenshire,Inverurie Hospital,Minor Injury Unit or Other,19,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,377208.2,820724.1,1,NA
2017-05,2017,May,Scotland,N332H,NHS Grampian,Aberdeenshire,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,44,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,363140.5,827937.2,1,NA
2017-05,2017,May,Scotland,N333H,NHS Grampian,Aberdeenshire,Peterhead Community Hospital,Minor Injury Unit or Other,1434,NA,1432,NA,NA,NA,NA,NA,NA,NA,NA,412467,845814,0.99860529986053,NA
2017-05,2017,May,Scotland,N334H,NHS Grampian,Aberdeenshire,Fraserburgh Hospital,Minor Injury Unit or Other,762,NA,759,NA,NA,NA,NA,NA,NA,NA,NA,398932,866421,0.9960629921259843,NA
2017-05,2017,May,Scotland,N335H,NHS Grampian,Aberdeenshire,Jubilee Hospital,Minor Injury Unit or Other,294,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,352657.9,839486.1,0.9897959183673469,NA
2017-05,2017,May,Scotland,N336H,NHS Grampian,Aberdeenshire,Turriff Cottage Hospital,Minor Injury Unit or Other,208,NA,208,NA,NA,NA,NA,NA,NA,NA,NA,373102.8,849752.7,1,NA
2017-05,2017,May,Scotland,N337H,NHS Grampian,Aberdeenshire,Chalmers Hospital,Minor Injury Unit or Other,291,NA,283,NA,NA,NA,NA,NA,NA,NA,NA,368817.4,864465.9,0.9725085910652921,NA
2017-05,2017,May,Scotland,N411H,NHS Grampian,Moray,Dr Gray's Hospital,Emergency Department,2268,2268,2223,2223,420,4,1796,22,26,1,0,320593,862526,0.9801587301587301,0.9801587301587301
2017-05,2017,May,Scotland,N431H,NHS Grampian,Moray,Seafield Hospital,Minor Injury Unit or Other,62,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,341530,864641,1,NA
2017-05,2017,May,Scotland,N432H,NHS Grampian,Moray,Stephen Cottage Hospital,Minor Injury Unit or Other,25,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,332615,840044,1,NA
2017-05,2017,May,Scotland,N433H,NHS Grampian,Moray,Turner Memorial Hospital,Minor Injury Unit or Other,83,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,342894.03,850604.07,1,NA
2017-05,2017,May,Scotland,N451H,NHS Grampian,Moray,Fleming Cottage Hospital,Minor Injury Unit or Other,19,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,326704,842816,1,NA
2017-05,2017,May,Scotland,N494H,NHS Grampian,Aberdeenshire,Kincardine Community Hospital,Minor Injury Unit or Other,108,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,386065.6,786460.5,1,NA
2017-05,2017,May,Scotland,N683C,NHS Grampian,NA,NA,Minor Injury Unit or Other,69,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2017-05,2017,May,Scotland,C206H,NHS Greater Glasgow and Clyde,West Dunbartonshire,Vale of Leven General Hospital,Minor Injury Unit or Other,1698,1698,1662,1662,217,0,1361,103,17,0,0,238439,680824,0.9787985865724381,0.9787985865724381
2017-05,2017,May,Scotland,C206H,NHS Greater Glasgow and Clyde,West Dunbartonshire,Vale of Leven General Hospital,Minor Injury Unit or Other,1698,1698,1662,1662,217,0,1361,103,17,0,0,238439,680824,0.9787985865724381,0.9787985865724381
2017-05,2017,May,Scotland,C313H,NHS Greater Glasgow and Clyde,Inverclyde,Inverclyde Royal Hospital,Emergency Department,2939,2939,2792,2792,636,2,2081,35,185,6,0,224623.63,675929.12,0.9499829874106839,0.9499829874106839
2017-05,2017,May,Scotland,C313H,NHS Greater Glasgow and Clyde,Inverclyde,Inverclyde Royal Hospital,Emergency Department,2939,2939,2792,2792,636,2,2081,35,185,6,0,224623.63,675929.12,0.9499829874106839,0.9499829874106839
2017-05,2017,May,Scotland,C418H,NHS Greater Glasgow and Clyde,Renfrewshire,Royal Alexandra Hospital,Emergency Department,5851,5851,5207,5207,1409,16,4152,124,150,46,0,247423,662910,0.889933344727397,0.889933344727397
2017-05,2017,May,Scotland,C418H,NHS Greater Glasgow and Clyde,Renfrewshire,Royal Alexandra Hospital,Emergency Department,5851,5851,5207,5207,1409,16,4152,124,150,46,0,247423,662910,0.889933344727397,0.889933344727397
2017-05,2017,May,Scotland,G107H,NHS Greater Glasgow and Clyde,Glasgow City,Glasgow Royal Infirmary,Emergency Department,8351,8351,7055,7055,2253,17,5425,193,463,77,1,260185,665688,0.8448090049095917,0.8448090049095917
2017-05,2017,May,Scotland,G207H,NHS Greater Glasgow and Clyde,Glasgow City,Stobhill Hospital,Minor Injury Unit or Other,1995,1995,1992,1992,0,0,1803,156,36,0,0,261277,668868,0.9984962406015038,0.9984962406015038
2017-05,2017,May,Scotland,G306H,NHS Greater Glasgow and Clyde,Glasgow City,New Victoria Hospital,Minor Injury Unit or Other,3270,3270,3268,3268,0,1,2914,298,57,0,0,258200,661808,0.999388379204893,0.999388379204893
2017-05,2017,May,Scotland,G405H,NHS Greater Glasgow and Clyde,Glasgow City,Queen Elizabeth University Hospital,Emergency Department,8950,8950,7541,7541,2735,31,5773,81,330,53,0,253769,665746,0.8425698324022346,0.8425698324022346
2017-05,2017,May,Scotland,G513H,NHS Greater Glasgow and Clyde,Glasgow City,Royal Hospital for Children,Emergency Department,5475,5475,5440,5440,915,4,4539,7,10,1,0,253655,665616,0.993607305936073,0.993607305936073
2017-05,2017,May,Scotland,C106H,NHS Highland,Argyll and Bute,Cowal Community Hospital,Minor Injury Unit or Other,741,NA,741,NA,NA,NA,NA,NA,NA,NA,NA,217324,677908,1,NA
2017-05,2017,May,Scotland,C108H,NHS Highland,Argyll and Bute,Islay Hospital,Minor Injury Unit or Other,125,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,131615,659676,1,NA
2017-05,2017,May,Scotland,C113H,NHS Highland,Argyll and Bute,Victoria Hospital,Minor Injury Unit or Other,408,NA,405,NA,NA,NA,NA,NA,NA,NA,NA,208723,663909,0.9926470588235294,NA
2017-05,2017,May,Scotland,C121H,NHS Highland,Argyll and Bute,Lorn & Islands Hospital,Emergency Department,797,797,789,789,188,1,577,31,0,0,0,185665,728549,0.9899623588456713,0.9899623588456713
2017-05,2017,May,Scotland,C122H,NHS Highland,Argyll and Bute,Campbeltown Hospital,Minor Injury Unit or Other,503,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,172003,619995,0.9960238568588469,NA
2017-05,2017,May,Scotland,H101H,NHS Highland,Highland,Dunbar Hospital,Minor Injury Unit or Other,219,NA,219,NA,NA,NA,NA,NA,NA,NA,NA,310580,967264,1,NA
2017-05,2017,May,Scotland,H103H,NHS Highland,Highland,Caithness General Hospital,Emergency Department,637,637,632,632,186,1,448,2,0,0,0,336130,950861,0.9921507064364207,0.9921507064364207
2017-05,2017,May,Scotland,H106H,NHS Highland,Highland,Lawson Memorial Hospital,Minor Injury Unit or Other,71,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,282528,899920,1,NA
2017-05,2017,May,Scotland,H202H,NHS Highland,Highland,Raigmore Hospital,Emergency Department,3214,3214,3017,3017,728,1,2472,13,0,5,0,268618,844740,0.9387056627255757,0.9387056627255757
2017-05,2017,May,Scotland,H208H,NHS Highland,Highland,Nairn Town and County Hospital,Minor Injury Unit or Other,469,NA,469,NA,NA,NA,NA,NA,NA,NA,NA,288120,855775,1,NA
2017-05,2017,May,Scotland,H210H,NHS Highland,Highland,Ian Charles Community Hospital,Minor Injury Unit or Other,109,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,303534,828518,1,NA
2017-05,2017,May,Scotland,H212H,NHS Highland,Highland,Belford Hospital,Emergency Department,932,932,899,899,144,0,783,5,0,2,0,210613,774069,0.9645922746781116,0.9645922746781116
2017-05,2017,May,Scotland,H214H,NHS Highland,Highland,Mackinnon Memorial Hospital,Minor Injury Unit or Other,486,NA,486,NA,NA,NA,NA,NA,NA,NA,NA,164000,823875,1,NA
2017-05,2017,May,Scotland,H215H,NHS Highland,Highland,Portree Hospital,Minor Injury Unit or Other,232,NA,232,NA,NA,NA,NA,NA,NA,NA,NA,148283,843314,1,NA
2017-05,2017,May,Scotland,H217H,NHS Highland,Highland,Ross Memorial Hospital,Minor Injury Unit or Other,34,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,255614,858620,1,NA
2017-05,2017,May,Scotland,H219H,NHS Highland,Highland,County Community Hospital Invergordon,Minor Injury Unit or Other,136,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,271838,869426,1,NA
2017-05,2017,May,Scotland,H224H,NHS Highland,Argyll and Bute,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,433,NA,428,NA,NA,NA,NA,NA,NA,NA,NA,187170,688509,0.9884526558891455,NA
2017-05,2017,May,Scotland,H227B,NHS Highland,NA,NA,Minor Injury Unit or Other,148,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2017-05,2017,May,Scotland,H227H,NHS Highland,Argyll and Bute,Mull and Iona Community Hospital,Minor Injury Unit or Other,109,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,171280,738116,0.9724770642201835,NA
2017-05,2017,May,Scotland,L106H,NHS Lanarkshire,North Lanarkshire,University Hospital Monklands,Emergency Department,6165,6165,5895,5895,1938,4,4056,117,50,24,1,274962,665442,0.9562043795620438,0.9562043795620438
2017-05,2017,May,Scotland,L206H,NHS Lanarkshire,South Lanarkshire,Kello Hospital,Minor Injury Unit or Other,57,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,304351,637599,1,NA
2017-05,2017,May,Scotland,L206H,NHS Lanarkshire,South Lanarkshire,Kello Hospital,Minor Injury Unit or Other,57,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,304351,637599,1,NA
2017-05,2017,May,Scotland,L207H,NHS Lanarkshire,South Lanarkshire,Lady Home Cottage Hospital,Minor Injury Unit or Other,115,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,284094,630932,1,NA
2017-05,2017,May,Scotland,L207H,NHS Lanarkshire,South Lanarkshire,Lady Home Cottage Hospital,Minor Injury Unit or Other,115,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,284094,630932,1,NA
2017-05,2017,May,Scotland,L302H,NHS Lanarkshire,South Lanarkshire,University Hospital Hairmyres,Emergency Department,5876,5876,5307,5307,1622,6,4150,79,19,88,26,260668,654078,0.9031654186521443,0.9031654186521443
2017-05,2017,May,Scotland,L302H,NHS Lanarkshire,South Lanarkshire,University Hospital Hairmyres,Emergency Department,5876,5876,5307,5307,1622,6,4150,79,19,88,26,260668,654078,0.9031654186521443,0.9031654186521443
2017-05,2017,May,Scotland,L308H,NHS Lanarkshire,North Lanarkshire,University Hospital Wishaw,Emergency Department,6510,6510,5920,5920,1742,8,4582,58,120,33,1,278294,655081,0.9093701996927803,0.9093701996927803
2017-05,2017,May,Scotland,S108H,NHS Lothian,East Lothian,Edington Cottage Hospital,Minor Injury Unit or Other,166,NA,166,NA,NA,NA,NA,NA,NA,NA,NA,355361,684972,1,NA
2017-05,2017,May,Scotland,S116H,NHS Lothian,Edinburgh,Western General Hospital,Minor Injury Unit or Other,4208,4208,3856,3856,1146,0,3043,19,0,74,33,323004,674999,0.9163498098859315,0.9163498098859315
2017-05,2017,May,Scotland,S308H,NHS Lothian,West Lothian,St John's Hospital,Emergency Department,4872,4872,4752,4752,990,5,3798,79,0,5,0,305077,667692,0.9753694581280788,0.9753694581280788
2017-05,2017,May,Scotland,S314H,NHS Lothian,Edinburgh,Royal Infirmary of Edinburgh at Little France,Emergency Department,10455,10455,9848,9848,2859,20,7429,147,0,83,5,327699,669148,0.9419416547106647,0.9419416547106647
2017-05,2017,May,Scotland,S319H,NHS Lothian,Edinburgh,Royal Hospital for Children and Young People,Emergency Department,4424,4424,4327,4327,529,2,3800,93,0,4,0,NA,NA,0.9780741410488246,0.9780741410488246
2017-05,2017,May,Scotland,R103H,NHS Orkney,Orkney Islands,The Balfour,Emergency Department,563,563,543,543,139,0,418,2,4,3,0,344590,1010016,0.9644760213143873,0.9644760213143873
2017-05,2017,May,Scotland,Z102H,NHS Shetland,Shetland Islands,Gilbert Bain Hospital,Emergency Department,680,680,656,656,176,3,488,5,8,1,0,446981,1141029,0.9647058823529412,0.9647058823529412
2017-05,2017,May,Scotland,T101H,NHS Tayside,Dundee City,Ninewells Hospital,Emergency Department,4393,4393,4254,4254,1370,7,2783,224,9,0,0,339005.12,730389.6,0.9683587525608923,0.9683587525608923
2017-05,2017,May,Scotland,T101H,NHS Tayside,Dundee City,Ninewells Hospital,Emergency Department,4393,4393,4254,4254,1370,7,2783,224,9,0,0,339005.12,730389.6,0.9683587525608923,0.9683587525608923
2017-05,2017,May,Scotland,T202H,NHS Tayside,Perth and Kinross,Perth Royal Infirmary,Emergency Department,2344,2344,2259,2259,431,5,1532,376,0,0,0,310411,723623,0.9637372013651877,0.9637372013651877
2017-05,2017,May,Scotland,T205H,NHS Tayside,Perth and Kinross,St Margaret's Hospital,Minor Injury Unit or Other,34,34,34,34,1,0,27,6,0,0,0,293688,712587,1,1
2017-05,2017,May,Scotland,T209H,NHS Tayside,Perth and Kinross,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,320,320,320,320,0,0,300,16,4,0,0,317409,744585.83,1,1
2017-05,2017,May,Scotland,T304H,NHS Tayside,Angus,Arbroath Infirmary,Minor Injury Unit or Other,1421,1421,1421,1421,0,1,1315,100,5,0,0,363406,740444,1,1
2017-05,2017,May,Scotland,T304H,NHS Tayside,Angus,Arbroath Infirmary,Minor Injury Unit or Other,1421,1421,1421,1421,0,1,1315,100,5,0,0,363406,740444,1,1
2017-05,2017,May,Scotland,T305H,NHS Tayside,Angus,Brechin Infirmary,Minor Injury Unit or Other,190,190,190,190,0,0,182,8,0,0,0,360207,760462,1,1
2017-05,2017,May,Scotland,T305H,NHS Tayside,Angus,Brechin Infirmary,Minor Injury Unit or Other,190,190,190,190,0,0,182,8,0,0,0,360207,760462,1,1
2017-05,2017,May,Scotland,T316H,NHS Tayside,Perth and Kinross,Crieff Community Hospital,Minor Injury Unit or Other,107,107,107,107,0,0,97,9,1,0,0,286317.24,721263.23,1,1
2017-05,2017,May,Scotland,T319H,NHS Tayside,Angus,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,590,590,590,590,0,0,561,29,0,0,0,346619,751376,1,1
